label_name,target_hit,target_indices,query_indices,AP,HR,RR
lung opacity,"[True, True, True, True, True]","[2536, 86, 1633, 1266, 2108]",0,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3168, 1904, 2513, 538, 2300]",1,1.0,1.0,1.0
lung opacity,"[False, True, False, True, False]","[3166, 949, 908, 2963, 1003]",2,0.5,0.4,0.5
lung opacity,"[True, True, True, True, True]","[2133, 1838, 1327, 1290, 2302]",3,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[2303, 1476, 1670, 149, 1816]",4,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1626, 2404, 2232, 2565, 572]",5,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1620, 1347, 615, 780, 2024]",6,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2651, 2127, 2008, 2998, 1014]",8,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1907, 1334, 1321, 2845, 1129]",9,1.0,1.0,1.0
lung opacity,"[False, True, False, False, True]","[2701, 3186, 2869, 1444, 2488]",11,0.45,0.4,0.5
lung opacity,"[True, True, True, True, True]","[2257, 2669, 1749, 2172, 2130]",12,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1501, 2661, 540, 1469, 1137]",13,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2989, 42, 383, 1285, 902]",14,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[2725, 62, 361, 2149, 1828]",16,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2647, 1074, 2957, 2934, 1450]",17,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1868, 2057, 211, 1919, 1516]",19,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2536, 0, 1073, 1804, 1042]",20,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[1733, 2147, 2781, 16, 2067]",21,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2861, 1478, 118, 2098, 2998]",22,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[1897, 92, 2294, 1681, 355]",23,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[762, 831, 2694, 2653, 2217]",24,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1948, 1699, 1968, 1920, 855]",26,1.0,1.0,1.0
lung opacity,"[True, True, True, False, False]","[2235, 1442, 2712, 2870, 860]",27,1.0,0.6,1.0
lung opacity,"[True, True, True, True, True]","[1820, 1416, 520, 2795, 1173]",28,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1742, 2811, 2590, 1997, 400]",29,1.0,1.0,1.0
lung opacity,"[True, False, True, False, False]","[678, 1177, 3046, 255, 664]",30,0.8333333333333333,0.4,1.0
lung opacity,"[True, False, True, False, False]","[847, 825, 3046, 909, 2219]",31,0.8333333333333333,0.4,1.0
lung opacity,"[True, True, True, True, True]","[337, 778, 2626, 779, 1424]",32,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[974, 1714, 875, 1317, 2678]",33,1.0,1.0,1.0
lung opacity,"[False, True, True, False, False]","[2421, 1745, 692, 50, 981]",35,0.5833333333333333,0.4,0.5
lung opacity,"[True, True, True, True, True]","[1272, 606, 2430, 1135, 2378]",36,1.0,1.0,1.0
lung opacity,"[True, False, False, True, True]","[2272, 1177, 664, 2519, 688]",37,0.7000000000000001,0.6,1.0
lung opacity,"[True, True, True, True, True]","[1636, 427, 2297, 2100, 225]",38,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[1151, 692, 2049, 2592, 2516]",39,0.8875,0.8,1.0
lung opacity,"[False, False, False, True, False]","[2875, 1004, 1229, 768, 773]",40,0.25,0.2,0.25
lung opacity,"[True, True, True, True, True]","[1907, 2972, 2718, 202, 3076]",41,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[3157, 476, 2883, 1618, 369]",42,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2858, 2258, 2103, 3131, 142]",43,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[763, 605, 2534, 307, 1471]",45,0.6791666666666667,0.8,0.5
lung opacity,"[False, False, True, True, False]","[134, 2493, 2261, 1691, 2452]",46,0.41666666666666663,0.4,0.3333333333333333
lung opacity,"[False, True, True, True, True]","[2448, 1104, 2534, 2406, 385]",48,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, False]","[1941, 429, 2848, 3169, 2328]",51,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1599, 2166, 2826, 481, 2422]",52,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[2077, 2936, 3158, 2732, 878]",53,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[604, 2534, 172, 2932, 741]",54,1.0,1.0,1.0
lung opacity,"[False, True, True, True, False]","[2903, 2871, 2156, 2131, 811]",55,0.6388888888888888,0.6,0.5
lung opacity,"[True, True, True, True, True]","[2565, 233, 1565, 1399, 821]",56,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2630, 1933, 959, 2626, 2876]",57,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[375, 877, 1842, 1810, 1802]",59,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1064, 126, 2442, 2892, 2862]",60,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[976, 1715, 591, 3036, 2394]",61,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2149, 2725, 16, 2242, 2913]",62,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2127, 8, 2651, 453, 2822]",64,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[375, 2047, 2597, 1202, 2239]",65,1.0,1.0,1.0
lung opacity,"[True, True, False, True, False]","[3031, 2523, 2644, 1900, 1872]",66,0.9166666666666666,0.6,1.0
lung opacity,"[True, True, True, True, True]","[1664, 2994, 629, 1419, 1926]",67,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2085, 629, 2405, 1273, 984]",68,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1882, 344, 1179, 2103, 2145]",69,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[1415, 873, 1573, 1912, 2173]",70,0.8875,0.8,1.0
