label_name,target_hit,target_indices,query_indices,AP,HR,RR
right lung opacity,"[True, True, True]","[2128, 2817, 2148]",0,1.0,1.0,1.0
right lung opacity,"[True, False, True]","[2473, 912, 1414]",1,0.8333333333333333,0.6666666666666666,1.0
right lung opacity,"[True, True, True]","[1863, 719, 1502]",2,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[295, 567, 1882]",4,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[1645, 3116, 1875]",5,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[2153, 3177, 1545]",6,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[873, 666, 965]",9,1.0,1.0,1.0
right lung opacity,"[True, False, True]","[1318, 3106, 59]",11,0.8333333333333333,0.6666666666666666,1.0
right lung opacity,"[True, False, True]","[1493, 1656, 1081]",12,0.8333333333333333,0.6666666666666666,1.0
right lung opacity,"[True, True, True]","[1496, 421, 499]",13,1.0,1.0,1.0
right lung opacity,"[False, True, True]","[1946, 354, 277]",14,0.5833333333333333,0.6666666666666666,0.5
right lung opacity,"[False, False, False]","[2021, 2843, 3065]",16,0.0,0.0,0.0
right lung opacity,"[True, True, True]","[2647, 2172, 2669]",17,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[1654, 416, 2973]",19,1.0,1.0,1.0
right lung opacity,"[False, True, True]","[3183, 1678, 499]",20,0.5833333333333333,0.6666666666666666,0.5
right lung opacity,"[True, True, True]","[3110, 437, 1922]",21,1.0,1.0,1.0
right lung opacity,"[True, True, False]","[1241, 2228, 2696]",22,1.0,0.6666666666666666,1.0
right lung opacity,"[True, True, True]","[2150, 2557, 1894]",23,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[99, 956, 440]",24,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[1041, 342, 1035]",26,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[1791, 2042, 1776]",27,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[3118, 2755, 2088]",28,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[1917, 1713, 196]",29,1.0,1.0,1.0
right lung opacity,"[True, False, True]","[309, 1410, 3115]",30,0.8333333333333333,0.6666666666666666,1.0
right lung opacity,"[True, True, True]","[163, 1813, 434]",31,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[1897, 3119, 2405]",32,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[394, 635, 824]",33,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[2583, 1999, 465]",36,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[1383, 1075, 2272]",37,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[859, 1680, 1075]",38,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[780, 2915, 893]",39,1.0,1.0,1.0
right lung opacity,"[True, False, True]","[2302, 522, 409]",40,0.8333333333333333,0.6666666666666666,1.0
right lung opacity,"[False, True, True]","[1946, 14, 520]",42,0.5833333333333333,0.6666666666666666,0.5
right lung opacity,"[True, True, True]","[2755, 1815, 2444]",43,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[965, 2123, 449]",45,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[1423, 468, 2912]",46,1.0,1.0,1.0
right lung opacity,"[False, True, True]","[628, 2678, 1308]",48,0.5833333333333333,0.6666666666666666,0.5
right lung opacity,"[True, True, True]","[3121, 2760, 482]",51,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[480, 2377, 1319]",52,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[245, 576, 1297]",53,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[1351, 2928, 1362]",54,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[612, 1579, 347]",56,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[756, 99, 2175]",57,1.0,1.0,1.0
right lung opacity,"[False, False, False]","[1189, 412, 1755]",59,0.0,0.0,0.0
right lung opacity,"[True, True, True]","[807, 1881, 2738]",60,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[2174, 1523, 1210]",61,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[2127, 2581, 1499]",64,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[734, 2791, 602]",66,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[391, 2171, 839]",67,1.0,1.0,1.0
right lung opacity,"[False, True, False]","[1826, 1789, 2815]",68,0.5,0.3333333333333333,0.5
right lung opacity,"[True, False, False]","[1228, 654, 1487]",69,1.0,0.3333333333333333,1.0
right lung opacity,"[True, True, True]","[886, 1415, 1736]",70,1.0,1.0,1.0
right lung opacity,"[True, True, True]","[2797, 1534, 2798]",71,1.0,1.0,1.0
right lung opacity,"[True, False, True]","[532, 561, 790]",72,0.8333333333333333,0.6666666666666666,1.0
right lung opacity,"[True, True, True]","[2769, 1439, 2970]",73,1.0,1.0,1.0
right lung opacity,"[False, False, True]","[222, 80, 1210]",75,0.3333333333333333,0.3333333333333333,0.3333333333333333
right lung opacity,"[True, True, True]","[1953, 2648, 2797]",77,1.0,1.0,1.0
