label_name,target_hit,target_indices,query_indices,AP,HR,RR
lung opacity,"[True, True, True, False, True]","[2128, 2817, 2148, 628, 2017]",0,0.95,0.8,1.0
lung opacity,"[True, False, True, True, True]","[2473, 912, 1414, 2599, 3189]",1,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, False, False]","[1863, 719, 1502, 3047, 128]",2,1.0,0.6,1.0
lung opacity,"[True, True, True, True, False]","[563, 2804, 2829, 1888, 2259]",3,1.0,0.8,1.0
lung opacity,"[True, True, True, False, True]","[295, 567, 1882, 303, 1948]",4,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1645, 3116, 1875, 1208, 3162]",5,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[2153, 3177, 1545, 1418, 1553]",6,0.95,0.8,1.0
lung opacity,"[True, True, False, True, True]","[1762, 605, 1605, 1315, 2487]",8,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[873, 666, 965, 609, 64]",9,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[1318, 3106, 59, 2542, 1189]",11,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1493, 1656, 1081, 752, 1553]",12,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[1496, 421, 499, 461, 2584]",13,0.95,0.8,1.0
lung opacity,"[False, True, True, True, True]","[1946, 354, 277, 113, 1247]",14,0.6791666666666667,0.8,0.5
lung opacity,"[False, False, True, True, True]","[2021, 2843, 3065, 734, 1468]",16,0.4777777777777777,0.6,0.3333333333333333
lung opacity,"[True, True, True, True, True]","[2647, 2172, 2669, 2217, 1875]",17,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1654, 416, 2973, 2610, 2449]",19,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[3183, 1678, 499, 2129, 2291]",20,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[3110, 437, 1922, 2121, 2920]",21,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[1241, 2228, 2696, 523, 2205]",22,0.8875,0.8,1.0
lung opacity,"[True, True, True, False, True]","[2150, 2557, 1894, 1614, 526]",23,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[99, 956, 440, 1222, 1690]",24,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1041, 342, 1035, 2338, 648]",26,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1791, 2042, 1776, 2411, 165]",27,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3118, 2755, 2088, 1285, 475]",28,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1917, 1713, 196, 766, 2019]",29,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[309, 1410, 3115, 2909, 581]",30,1.0,1.0,1.0
lung opacity,"[True, True, True, False, False]","[163, 1813, 434, 2701, 1707]",31,1.0,0.6,1.0
lung opacity,"[True, True, True, True, True]","[1897, 3119, 2405, 2217, 51]",32,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[394, 635, 824, 2688, 748]",33,1.0,1.0,1.0
lung opacity,"[False, True, False, True, True]","[2229, 291, 904, 2433, 2004]",35,0.5333333333333333,0.6,0.5
lung opacity,"[True, True, True, True, True]","[2583, 1999, 465, 3085, 2498]",36,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1383, 1075, 2272, 522, 2471]",37,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[859, 1680, 1075, 2471, 651]",38,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[780, 2915, 893, 3046, 2452]",39,1.0,0.8,1.0
lung opacity,"[True, True, True, False, True]","[2302, 522, 409, 2594, 1943]",40,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[597, 1498, 1378, 766, 196]",41,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[1946, 14, 520, 113, 559]",42,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[2755, 1815, 2444, 2890, 2294]",43,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[965, 2123, 449, 1045, 2879]",45,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1423, 468, 2912, 121, 2604]",46,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[628, 2678, 1308, 1163, 2861]",48,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, False, True]","[3121, 2760, 482, 1834, 1888]",51,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[480, 2377, 1319, 2777, 660]",52,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[245, 576, 1297, 1450, 2779]",53,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1351, 2928, 1362, 2577, 2007]",54,1.0,1.0,1.0
lung opacity,"[False, True, False, False, True]","[2836, 2692, 2903, 1994, 737]",55,0.45,0.4,0.5
lung opacity,"[True, True, True, True, True]","[612, 1579, 347, 582, 2626]",56,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[756, 99, 2175, 941, 1890]",57,1.0,1.0,1.0
lung opacity,"[False, True, False, True, True]","[1189, 412, 1755, 360, 2356]",59,0.5333333333333333,0.6,0.5
lung opacity,"[True, True, True, True, True]","[807, 1881, 2738, 674, 2859]",60,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[2174, 1523, 1210, 584, 564]",61,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1478, 1787, 1498, 413, 2160]",62,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2127, 2581, 1499, 140, 1665]",64,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[2568, 2965, 1367, 251, 1705]",65,1.0,0.8,1.0
lung opacity,"[True, True, True, True, False]","[734, 2791, 602, 2197, 1573]",66,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[391, 2171, 839, 1938, 657]",67,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[1826, 1789, 2815, 1249, 2214]",68,1.0,0.8,1.0
lung opacity,"[True, False, False, True, True]","[1228, 654, 1487, 2320, 75]",69,0.7000000000000001,0.6,1.0
lung opacity,"[True, True, True, True, True]","[886, 1415, 1736, 242, 1298]",70,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2797, 1534, 2798, 729, 2437]",71,1.0,1.0,1.0
lung opacity,"[True, False, True, True, False]","[532, 561, 790, 2750, 686]",72,0.8055555555555555,0.6,1.0
lung opacity,"[True, True, True, True, True]","[2769, 1439, 2970, 2815, 2138]",73,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[222, 80, 1210, 564, 702]",75,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1953, 2648, 2797, 1040, 738]",77,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1301, 1466, 721, 2675, 466]",78,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[686, 2030, 615, 2750, 738]",79,0.6791666666666667,0.8,0.5
lung opacity,"[False, True, True, True, True]","[654, 1210, 75, 2849, 2337]",80,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[1702, 2765, 160, 2121, 2233]",81,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1957, 1612, 2423, 635, 1541]",82,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[195, 867, 475, 1096, 2447]",83,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1167, 2566, 979, 1719, 1421]",85,1.0,1.0,1.0
lung opacity,"[True, False, False, False, True]","[558, 907, 1970, 1628, 902]",86,0.7,0.4,1.0
lung opacity,"[True, True, True, True, True]","[2520, 3176, 1051, 317, 396]",87,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[1940, 2520, 830, 87, 447]",88,1.0,0.8,1.0
lung opacity,"[True, False, True, True, True]","[2467, 1267, 440, 1909, 1969]",89,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[660, 2284, 204, 1319, 2155]",90,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2466, 507, 657, 839, 1495]",91,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[964, 2947, 2425, 2075, 1595]",93,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2970, 118, 1119, 2324, 587]",94,1.0,1.0,1.0
lung opacity,"[False, False, False, False, True]","[1409, 1885, 2117, 1352, 801]",95,0.2,0.2,0.2
lung opacity,"[True, True, True, True, True]","[734, 2733, 2738, 1126, 2808]",96,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1350, 192, 48, 159, 1129]",97,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1104, 2505, 3184, 2137, 1422]",98,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1690, 1714, 24, 3044, 2197]",99,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1905, 1424, 995, 1590, 665]",100,1.0,1.0,1.0
lung opacity,"[False, True, False, True, True]","[1816, 2560, 980, 2638, 384]",101,0.5333333333333333,0.6,0.5
lung opacity,"[True, True, True, True, True]","[2193, 1337, 2373, 2643, 685]",105,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[535, 2206, 1669, 1106, 1508]",106,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2815, 1439, 3105, 2138, 1965]",108,1.0,1.0,1.0
lung opacity,"[True, True, False, True, False]","[801, 1785, 2455, 2886, 1184]",109,0.9166666666666666,0.6,1.0
lung opacity,"[True, True, False, False, False]","[364, 2566, 303, 1346, 203]",110,1.0,0.4,1.0
lung opacity,"[False, True, True, True, True]","[1028, 1612, 437, 2176, 1538]",112,0.6791666666666667,0.8,0.5
lung opacity,"[True, False, True, True, True]","[378, 1946, 396, 14, 848]",113,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[126, 3101, 575, 2138, 272]",115,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1356, 985, 2534, 2797, 2845]",117,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2324, 645, 1053, 499, 3180]",118,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3176, 445, 1857, 1042, 1460]",119,1.0,1.0,1.0
lung opacity,"[True, True, True, False, False]","[2110, 760, 997, 1824, 2005]",121,1.0,0.6,1.0
lung opacity,"[False, True, True, True, False]","[2438, 2997, 2807, 2581, 3011]",122,0.6388888888888888,0.6,0.5
lung opacity,"[False, True, True, True, False]","[348, 2014, 222, 2337, 1487]",123,0.6388888888888888,0.6,0.5
lung opacity,"[True, True, True, True, True]","[1662, 1650, 2020, 790, 738]",124,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1941, 1498, 1656, 1367, 238]",125,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[115, 575, 502, 2138, 2831]",126,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1297, 2306, 465, 2171, 1447]",127,1.0,1.0,1.0
lung opacity,"[True, False, False, True, True]","[979, 2311, 637, 2915, 1851]",129,0.7000000000000001,0.6,1.0
lung opacity,"[False, False, False, False, True]","[1093, 1464, 508, 1381, 522]",130,0.2,0.2,0.2
lung opacity,"[True, True, True, True, True]","[2210, 945, 1159, 959, 220]",131,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2565, 1086, 1775, 937, 1551]",137,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[2696, 2368, 2182, 170, 2854]",138,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, False, True]","[3125, 1295, 170, 1824, 1612]",139,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[64, 2146, 280, 1641, 1367]",140,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2257, 657, 2695, 2217, 220]",141,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2689, 587, 355, 1490, 2294]",142,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[756, 734, 2266, 765, 66]",143,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[421, 1109, 13, 1496, 3183]",144,1.0,0.8,1.0
lung opacity,"[True, True, False, True, True]","[2043, 770, 593, 2593, 2857]",146,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1684, 391, 362, 771, 2666]",148,1.0,1.0,1.0
lung opacity,"[True, False, True, True, False]","[384, 592, 236, 989, 114]",149,0.8055555555555555,0.6,1.0
lung opacity,"[True, True, True, True, True]","[2154, 1665, 1298, 586, 886]",150,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[394, 674, 635, 1935, 2436]",153,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2738, 1143, 576, 3123, 2695]",155,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1791, 892, 1369, 1776, 1564]",156,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2922, 2957, 1226, 1867, 2017]",157,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1734, 1273, 306, 2570, 1852]",158,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[192, 2200, 3157, 2935, 3023]",159,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2765, 634, 459, 81, 1603]",160,1.0,1.0,1.0
lung opacity,"[True, False, False, False, True]","[692, 74, 922, 598, 707]",161,0.7,0.4,1.0
lung opacity,"[True, True, False, True, False]","[31, 2510, 1707, 1280, 2448]",163,0.9166666666666666,0.6,1.0
lung opacity,"[True, True, True, True, True]","[2127, 1025, 1039, 1837, 1922]",164,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[189, 2245, 2115, 2532, 422]",165,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2646, 1616, 345, 2600, 1863]",166,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2337, 1313, 855, 733, 2846]",167,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[583, 1722, 3063, 2613, 2055]",169,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[139, 2703, 1498, 1006, 2815]",170,1.0,1.0,1.0
lung opacity,"[True, False, True, True, False]","[577, 1175, 1150, 1330, 1473]",172,0.8055555555555555,0.6,1.0
lung opacity,"[False, False, False, True, True]","[2771, 1847, 1994, 737, 545]",174,0.325,0.4,0.25
lung opacity,"[True, False, True, True, True]","[204, 616, 2310, 196, 2876]",175,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[498, 840, 927, 2379, 3181]",176,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[945, 2842, 576, 394, 329]",177,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[607, 3050, 263, 2541, 1399]",178,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[3044, 2048, 2922, 2315, 1248]",180,1.0,1.0,1.0
lung opacity,"[True, False, False, False, False]","[1849, 1487, 589, 348, 1648]",181,1.0,0.2,1.0
lung opacity,"[True, True, False, True, True]","[709, 559, 2901, 2412, 2184]",182,0.8875,0.8,1.0
lung opacity,"[True, True, False, True, False]","[1916, 2057, 2282, 2549, 1094]",183,0.9166666666666666,0.6,1.0
lung opacity,"[True, True, True, False, True]","[1138, 2043, 795, 1293, 2029]",184,0.95,0.8,1.0
lung opacity,"[True, True, False, False, False]","[1621, 720, 1724, 2962, 1153]",185,1.0,0.4,1.0
