label_name,target_hit,target_indices,query_indices,AP,HR,RR
lung opacity,"[True, True, False]","[1199, 1108, 2281]",0,1.0,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[3168, 2376, 611]",1,1.0,1.0,1.0
lung opacity,"[False, False, True]","[2027, 1060, 2393]",2,0.3333333333333333,0.3333333333333333,0.3333333333333333
lung opacity,"[True, True, False]","[536, 1097, 2259]",3,1.0,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[2415, 1955, 1356]",4,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1445, 750, 1389]",5,1.0,1.0,1.0
lung opacity,"[True, True, True]","[806, 1292, 1553]",6,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2703, 2603, 1906]",8,1.0,1.0,1.0
lung opacity,"[True, True, True]","[714, 313, 2657]",9,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2326, 1253, 1340]",11,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2584, 1341, 1203]",12,1.0,1.0,1.0
lung opacity,"[True, True, True]","[645, 323, 2140]",13,1.0,1.0,1.0
lung opacity,"[True, True, True]","[837, 277, 2488]",14,1.0,1.0,1.0
lung opacity,"[True, True, True]","[22, 1919, 277]",16,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2647, 2178, 3081]",17,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2610, 1098, 1681]",19,1.0,1.0,1.0
lung opacity,"[True, False, False]","[1558, 1585, 3183]",20,1.0,0.3333333333333333,1.0
lung opacity,"[True, True, True]","[849, 2392, 1526]",21,1.0,1.0,1.0
lung opacity,"[True, True, True]","[3058, 599, 16]",22,1.0,1.0,1.0
lung opacity,"[False, True, True]","[1324, 175, 1530]",23,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, True]","[99, 516, 2471]",24,1.0,1.0,1.0
lung opacity,"[True, True, True]","[648, 1489, 331]",26,1.0,1.0,1.0
lung opacity,"[True, True, True]","[892, 2115, 2319]",27,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2671, 2932, 2157]",28,1.0,1.0,1.0
