label_name,target_hit,target_indices,query_indices,AP,HR,RR
lung opacity,"[True, True, False, True, True, True, True, True, False, True]","[1199, 1108, 2281, 1867, 2128, 1179, 2386, 2861, 628, 2550]",0,0.8644345238095238,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[3168, 2376, 611, 1459, 1339, 1928, 2238, 1371, 3151, 1775]",1,1.0,1.0,1.0
lung opacity,"[False, False, True, True, True, True, True, False, True, True]","[2027, 1060, 2393, 3004, 2458, 2268, 2256, 1198, 1700, 2904]",2,0.5972789115646258,0.7,0.3333333333333333
lung opacity,"[True, True, False, True, True, True, True, True, True, False]","[536, 1097, 2259, 1561, 1400, 1013, 1406, 1807, 1302, 607]",3,0.8755456349206349,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2415, 1955, 1356, 1745, 2534, 985, 1486, 1610, 305, 1793]",4,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, False, True, True, True, True]","[1445, 750, 1389, 155, 1594, 461, 2888, 1172, 3000, 1725]",5,0.9467813051146384,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[806, 1292, 1553, 752, 1302, 850, 3052, 1923, 2359, 2755]",6,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2703, 2603, 1906, 1021, 3082, 2284, 2849, 1633, 1511, 1228]",8,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[714, 313, 2657, 243, 1364, 3141, 864, 1656, 126, 2778]",9,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False, False, True, True, True, False]","[2326, 1253, 1340, 754, 618, 2867, 2182, 2299, 2371, 1004]",11,0.8917233560090703,0.7,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2584, 1341, 1203, 1231, 2705, 1001, 242, 2243, 362, 611]",12,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, False, True, True, False, True]","[645, 323, 2140, 1501, 67, 3183, 3180, 20, 977, 2420]",13,0.9415178571428572,0.8,1.0
lung opacity,"[True, True, True, True, True, False, True, True, True, True]","[837, 277, 2488, 172, 2993, 628, 2746, 322, 889, 2095]",14,0.9467813051146384,0.9,1.0
lung opacity,"[True, True, True, True, False, True, False, True, True, True]","[22, 1919, 277, 143, 135, 760, 2023, 1840, 2253, 675]",16,0.8951388888888889,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2647, 2178, 3081, 1170, 1875, 1679, 1859, 2257, 858, 3116]",17,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2610, 1098, 1681, 2891, 1061, 1550, 2082, 1775, 937, 2866]",19,1.0,1.0,1.0
lung opacity,"[True, False, False, True, True, True, True, True, True, True]","[1558, 1585, 3183, 645, 67, 2291, 2453, 1763, 271, 1501]",20,0.7260912698412698,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[849, 2392, 1526, 657, 2462, 196, 2235, 798, 279, 2466]",21,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[3058, 599, 16, 277, 2040, 885, 2194, 2822, 2970, 969]",22,1.0,1.0,1.0
lung opacity,"[False, True, True, False, True, True, True, True, False, True]","[1324, 175, 1530, 2407, 1311, 1379, 148, 2403, 162, 52]",23,0.6568027210884353,0.7,0.5
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[99, 516, 2471, 762, 440, 1814, 2712, 1957, 2467, 82]",24,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[648, 1489, 331, 2642, 2781, 2547, 2888, 865, 606, 2161]",26,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True, True, False, True, True, True]","[892, 2115, 2319, 2644, 33, 2688, 1395, 822, 189, 2722]",27,0.8701388888888889,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2671, 2932, 2157, 1780, 2439, 235, 1425, 2474, 658, 1479]",28,1.0,1.0,1.0
