label_name,target_hit,target_indices,query_indices,AP,HR,RR
lung opacity,"[True, False, False, True, True, False, True, True, False, True]","[1199, 2701, 2278, 448, 2284, 2117, 1821, 3054, 2616, 2692]",0,0.6494047619047619,0.6,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, False]","[3168, 175, 1213, 3064, 1230, 2383, 273, 1284, 1419, 2496]",1,1.0,0.9,1.0
lung opacity,"[False, False, True, False, True, True, False, False, True, True]","[3166, 1158, 405, 1003, 1918, 1439, 773, 1774, 419, 548]",2,0.4355555555555556,0.5,0.3333333333333333
lung opacity,"[True, True, True, True, True, True, True, True, False, True]","[1992, 270, 2826, 2956, 1457, 799, 2815, 1234, 2685, 1130]",3,0.9888888888888889,0.9,1.0
lung opacity,"[True, True, True, True, True, True, False, True, True, True]","[1829, 2170, 1326, 1009, 2084, 1532, 592, 2431, 680, 1667]",4,0.9626543209876544,0.9,1.0
lung opacity,"[True, True, True, True, True, True, False, False, True, True]","[1212, 1556, 2792, 506, 1943, 2126, 1585, 356, 1170, 1822]",5,0.9472222222222222,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, False]","[2419, 1561, 745, 2480, 29, 2434, 2684, 2984, 1292, 1443]",6,1.0,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[826, 2081, 2981, 2526, 205, 1242, 1968, 2769, 2247, 2697]",8,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True, True, True, True, False, True]","[1913, 18, 2789, 1450, 1041, 1634, 2249, 3185, 2517, 1587]",9,0.8227678571428572,0.8,1.0
lung opacity,"[False, True, True, True, False, True, True, True, True, True]","[2125, 3175, 1667, 740, 1755, 527, 59, 2987, 1807, 1463]",11,0.7031746031746031,0.8,0.5
lung opacity,"[True, True, False, True, True, True, True, False, True, True]","[1687, 2155, 2209, 744, 1843, 1118, 219, 2614, 75, 1736]",12,0.852281746031746,0.8,1.0
lung opacity,"[True, True, True, True, True, True, False, False, True, True]","[1501, 3002, 3185, 52, 794, 2950, 2517, 977, 1470, 3018]",13,0.9472222222222222,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, False]","[2898, 1308, 972, 1247, 1557, 2891, 1500, 2702, 1664, 2328]",14,1.0,0.9,1.0
lung opacity,"[True, True, True, True, False, True, True, True, True, True]","[2441, 2802, 2235, 3105, 2959, 1404, 1007, 2523, 2738, 3180]",16,0.9282627865961199,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2647, 3119, 2217, 3064, 2523, 3000, 3006, 858, 1583, 1393]",17,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[445, 1691, 1806, 1675, 2423, 318, 2242, 1947, 1239, 330]",19,1.0,1.0,1.0
lung opacity,"[True, True, True, False, False, True, True, True, False, True]","[294, 1042, 1624, 1229, 2548, 548, 569, 2154, 3183, 2769]",20,0.8329931972789115,0.7,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2957, 984, 1638, 2338, 1781, 499, 839, 266, 540, 1587]",21,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True, True, True, True, True, True]","[1583, 398, 2275, 1834, 2480, 1406, 3050, 2061, 2263, 2872]",22,0.9060405643738976,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[619, 2150, 2565, 1858, 1086, 752, 411, 3038, 2215, 1192]",23,1.0,1.0,1.0
lung opacity,"[False, True, False, True, True, True, True, True, True, True]","[747, 522, 1991, 2016, 1163, 762, 2514, 3044, 30, 571]",24,0.6635912698412698,0.8,0.5
lung opacity,"[True, True, True, True, True, False, True, True, True, True]","[1734, 2938, 499, 1613, 2033, 1229, 2751, 2469, 1645, 2551]",26,0.9467813051146384,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2659, 422, 1172, 2642, 165, 450, 2191, 1080, 1766, 2166]",27,1.0,1.0,1.0
