label_name,target_hit,target_indices,query_indices,AP,HR,RR
right lung opacity,"[True, False, True, True, True, True, True, True, True, True]","[1179, 628, 2296, 1257, 2585, 1035, 2467, 1163, 2358, 2817]",0,0.8412257495590829,0.9,1.0
right lung opacity,"[True, True, True, True, True, True, True, False, True, True]","[1343, 2403, 3168, 2469, 1414, 1681, 2596, 1827, 640, 477]",1,0.9765432098765433,0.9,1.0
right lung opacity,"[False, True, True, True, False, True, True, True, True, True]","[3047, 325, 1502, 649, 128, 2654, 405, 1032, 3143, 878]",2,0.7031746031746031,0.8,0.5
right lung opacity,"[True, True, True, True, True, True, True, False, False, True]","[1882, 1492, 295, 2826, 1948, 1015, 2628, 1762, 1094, 1417]",4,0.975,0.8,1.0
right lung opacity,"[True, True, True, True, False, True, True, True, True, True]","[3162, 2738, 1875, 1647, 1834, 1495, 2888, 1645, 2172, 507]",5,0.9282627865961199,0.9,1.0
right lung opacity,"[True, False, True, True, True, True, True, True, True, True]","[2803, 1418, 2524, 2923, 2693, 1958, 2377, 477, 660, 855]",6,0.8412257495590829,0.9,1.0
right lung opacity,"[True, False, True, True, True, False, True, True, True, True]","[1541, 102, 714, 484, 873, 1573, 2498, 3086, 2392, 965]",9,0.78234126984127,0.8,1.0
right lung opacity,"[True, True, True, True, False, True, True, True, True, True]","[2716, 1803, 2456, 1035, 1907, 361, 1552, 1752, 2236, 2462]",11,0.9282627865961199,0.9,1.0
right lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2479, 1796, 1729, 716, 1553, 2159, 2522, 517, 1880, 752]",12,1.0,1.0,1.0
right lung opacity,"[True, False, True, True, True, True, True, True, True, True]","[1321, 461, 1462, 540, 2331, 606, 1869, 2546, 1231, 674]",13,0.8412257495590829,0.9,1.0
right lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[848, 2694, 2604, 2993, 648, 1480, 1308, 265, 2653, 1691]",14,1.0,1.0,1.0
right lung opacity,"[False, True, True, True, False, True, True, False, False, True]","[2021, 1891, 2473, 2338, 2517, 2595, 2602, 977, 2214, 3042]",16,0.6496031746031746,0.6,0.5
right lung opacity,"[True, True, True, True, False, True, True, True, True, True]","[2647, 2217, 3119, 2172, 1834, 1470, 3121, 2405, 657, 1172]",17,0.9282627865961199,0.9,1.0
right lung opacity,"[True, True, True, True, True, False, True, True, True, True]","[3037, 416, 2082, 1413, 753, 1451, 2491, 1928, 950, 287]",19,0.9467813051146384,0.9,1.0
right lung opacity,"[True, False, False, True, True, True, True, True, True, True]","[1678, 977, 1585, 323, 1558, 2602, 254, 2777, 3110, 3185]",20,0.7260912698412698,0.8,1.0
right lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2338, 657, 465, 331, 2816, 17, 3069, 3110, 2738, 1256]",21,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, False, True, True, True, True, True]","[398, 1511, 622, 1660, 2205, 139, 2633, 2164, 931, 3019]",22,0.9282627865961199,0.9,1.0
right lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2416, 2155, 2557, 2699, 2150, 823, 502, 947, 1025, 658]",23,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True, True, False, True, True, True]","[1468, 762, 2395, 1222, 2501, 765, 255, 2967, 96, 2712]",24,0.9626543209876544,0.9,1.0
right lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2338, 21, 331, 1297, 17, 2647, 2816, 1595, 2777, 3069]",26,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True, True, True, True, False, True]","[165, 1563, 1022, 2192, 2624, 2770, 1080, 1111, 1133, 2245]",27,0.9888888888888889,0.9,1.0
right lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[3118, 2736, 482, 3176, 604, 2817, 427, 2804, 3160, 1035]",28,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2019, 3052, 2329, 2044, 112, 2130, 542, 2057, 1425, 1220]",29,1.0,1.0,1.0
right lung opacity,"[True, True, True, False, True, True, False, False, True, True]","[309, 1169, 2597, 1147, 678, 325, 114, 1483, 713, 3100]",30,0.8571428571428571,0.7,1.0
right lung opacity,"[True, True, True, False, True, False, True, True, False, False]","[163, 434, 1509, 1225, 2063, 1117, 1671, 2951, 1072, 1795]",31,0.8773809523809524,0.6,1.0
right lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1634, 858, 2677, 2888, 2217, 2760, 5, 2405, 402, 945]",32,1.0,1.0,1.0
