label_name,target_hit,target_indices,query_indices,AP,HR,RR
right lung opacity,"[True, True, True, True, False]","[953, 1840, 859, 1929, 628]",0,1.0,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[2751, 1343, 1371, 1414, 2469]",1,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[2679, 1918, 2670, 1949, 1032]",2,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, False]","[1350, 2919, 3184, 2379, 1808]",4,1.0,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[3148, 992, 1281, 858, 1875]",5,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[1097, 1268, 2419, 2663, 1313]",6,1.0,1.0,1.0
right lung opacity,"[True, True, False, True, True]","[2786, 484, 1656, 1541, 233]",9,0.8875,0.8,1.0
right lung opacity,"[True, True, True, True, False]","[16, 2340, 652, 1455, 2964]",11,1.0,0.8,1.0
right lung opacity,"[True, True, False, True, False]","[219, 998, 92, 2630, 2876]",12,0.9166666666666666,0.6,1.0
right lung opacity,"[True, True, True, True, True]","[333, 306, 3074, 1059, 1917]",13,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[42, 2917, 1320, 2993, 1506]",14,1.0,1.0,1.0
right lung opacity,"[True, True, False, True, True]","[2908, 831, 2021, 1035, 266]",16,0.8875,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[2647, 2669, 2405, 1692, 1064]",17,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[416, 2838, 2610, 3067, 2598]",19,1.0,1.0,1.0
right lung opacity,"[False, True, True, False, True]","[41, 266, 1073, 1827, 784]",20,0.5888888888888889,0.6,0.5
right lung opacity,"[True, True, True, True, True]","[1214, 1400, 555, 736, 2217]",21,1.0,1.0,1.0
right lung opacity,"[True, True, True, False, True]","[931, 3042, 689, 186, 1404]",22,0.95,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[2699, 1729, 426, 2155, 667]",23,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[762, 1690, 2694, 516, 2395]",24,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[1594, 2796, 2128, 1708, 2781]",26,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[165, 1563, 2191, 218, 1022]",27,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[1317, 749, 3118, 2702, 2537]",28,1.0,1.0,1.0
right lung opacity,"[False, True, True, True, True]","[1699, 2329, 2057, 1220, 595]",29,0.6791666666666667,0.8,0.5
right lung opacity,"[True, False, False, False, False]","[3182, 1600, 114, 328, 351]",30,1.0,0.2,1.0
right lung opacity,"[False, True, False, True, False]","[2685, 487, 50, 163, 825]",31,0.5,0.4,0.5
right lung opacity,"[True, True, True, True, True]","[320, 1704, 3005, 1255, 112]",32,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[2688, 2411, 1634, 2266, 66]",33,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[2770, 2711, 2508, 1321, 1239]",36,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[2922, 1245, 2720, 530, 1878]",37,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[1680, 643, 1639, 1532, 194]",38,1.0,1.0,1.0
right lung opacity,"[True, True, True, False, True]","[513, 1337, 2537, 1903, 1588]",39,0.95,0.8,1.0
right lung opacity,"[False, True, True, True, True]","[2567, 1802, 1799, 1890, 2715]",40,0.6791666666666667,0.8,0.5
right lung opacity,"[True, True, True, True, True]","[1247, 14, 1320, 2993, 2294]",42,1.0,1.0,1.0
right lung opacity,"[True, False, True, True, False]","[2755, 378, 105, 2294, 902]",43,0.8055555555555555,0.6,1.0
right lung opacity,"[False, True, True, True, True]","[2407, 2318, 1578, 2487, 861]",45,0.6791666666666667,0.8,0.5
right lung opacity,"[True, True, True, True, True]","[1651, 1878, 1423, 622, 2912]",46,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[1992, 1466, 2075, 2800, 3110]",48,1.0,1.0,1.0
right lung opacity,"[True, True, True, False, True]","[3027, 959, 1672, 2843, 392]",51,0.95,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[3021, 915, 68, 2310, 660]",52,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[2161, 1969, 899, 658, 1437]",53,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[296, 1969, 1351, 1179, 2665]",54,1.0,1.0,1.0
right lung opacity,"[True, True, False, False, True]","[2044, 632, 3034, 2696, 2329]",56,0.8666666666666667,0.6,1.0
right lung opacity,"[True, True, True, True, True]","[2144, 1655, 693, 807, 1437]",57,1.0,1.0,1.0
right lung opacity,"[True, False, True, True, True]","[1638, 1278, 1670, 2590, 1793]",59,0.8041666666666667,0.8,1.0
right lung opacity,"[True, True, True, True, False]","[2738, 2888, 2538, 1725, 1877]",60,1.0,0.8,1.0
right lung opacity,"[True, True, True, False, True]","[700, 407, 1417, 1403, 2960]",61,0.95,0.8,1.0
right lung opacity,"[True, False, True, True, True]","[1999, 1665, 140, 1063, 2879]",64,0.8041666666666667,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[1426, 1791, 2799, 2266, 1369]",66,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[1143, 1311, 3188, 1721, 1297]",67,1.0,1.0,1.0
right lung opacity,"[True, True, False, True, True]","[52, 2289, 2981, 1137, 263]",68,0.8875,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[2609, 1790, 1206, 109, 75]",69,1.0,1.0,1.0
right lung opacity,"[True, True, False, True, True]","[1298, 1415, 297, 2830, 2617]",70,0.8875,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[2460, 2648, 1442, 1728, 265]",71,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[2824, 2451, 2754, 2422, 2709]",72,1.0,1.0,1.0
right lung opacity,"[False, False, True, False, True]","[1705, 788, 1006, 952, 2511]",73,0.3666666666666667,0.4,0.3333333333333333
right lung opacity,"[True, False, False, False, True]","[3024, 589, 2347, 2256, 2018]",75,0.7,0.4,1.0
right lung opacity,"[False, True, True, True, True]","[199, 2168, 1247, 2020, 1953]",77,0.6791666666666667,0.8,0.5
right lung opacity,"[True, True, True, True, False]","[1895, 2030, 2750, 615, 686]",79,1.0,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[3101, 233, 141, 2501, 2712]",81,1.0,1.0,1.0
right lung opacity,"[True, True, True, False, True]","[1660, 1957, 2418, 2443, 3125]",82,0.95,0.8,1.0
right lung opacity,"[True, False, True, True, True]","[475, 1503, 629, 2444, 2520]",83,0.8041666666666667,0.8,1.0
right lung opacity,"[True, False, False, True, True]","[364, 2311, 133, 2174, 979]",85,0.7000000000000001,0.6,1.0
right lung opacity,"[False, True, True, True, False]","[1873, 1667, 866, 383, 2023]",86,0.6388888888888888,0.6,0.5
right lung opacity,"[True, True, True, True, True]","[1301, 1940, 579, 3157, 2200]",87,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[2475, 1616, 2952, 3184, 2262]",88,1.0,1.0,1.0
right lung opacity,"[True, False, True, True, True]","[1969, 687, 37, 1878, 193]",89,0.8041666666666667,0.8,1.0
right lung opacity,"[True, True, False, True, True]","[2796, 1979, 860, 2320, 1429]",90,0.8875,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[1645, 2217, 1725, 1279, 576]",91,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[2796, 246, 403, 2946, 1179]",93,1.0,1.0,1.0
right lung opacity,"[False, True, True, True, True]","[597, 708, 1220, 2423, 2613]",94,0.6791666666666667,0.8,0.5
right lung opacity,"[False, True, False, True, True]","[1409, 2170, 1352, 1659, 368]",95,0.5333333333333333,0.6,0.5
right lung opacity,"[True, True, True, True, True]","[1589, 1522, 1697, 1256, 3088]",96,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[3184, 1813, 2804, 2919, 4]",98,1.0,1.0,1.0
right lung opacity,"[True, True, True, False, True]","[1988, 3044, 1898, 1368, 1883]",99,0.95,0.8,1.0
right lung opacity,"[True, True, False, True, True]","[665, 2285, 1905, 769, 995]",100,0.8875,0.8,1.0
right lung opacity,"[True, False, True, True, True]","[1902, 2643, 2193, 1540, 3020]",105,0.8041666666666667,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[2949, 655, 1527, 2045, 1943]",106,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[708, 1911, 195, 1799, 505]",108,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, False]","[1790, 318, 1785, 801, 1083]",109,1.0,0.8,1.0
right lung opacity,"[True, False, False, True, True]","[364, 826, 2875, 2084, 1513]",110,0.7000000000000001,0.6,1.0
right lung opacity,"[True, True, True, True, True]","[1704, 320, 214, 2540, 3005]",112,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[2858, 401, 14, 2736, 1305]",113,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[844, 575, 1898, 2661, 646]",115,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[1356, 1486, 3112, 985, 305]",117,1.0,1.0,1.0
right lung opacity,"[True, True, False, True, True]","[3180, 208, 572, 2423, 517]",118,0.8875,0.8,1.0
right lung opacity,"[True, True, True, False, True]","[470, 1867, 2653, 2209, 2698]",119,0.95,0.8,1.0
right lung opacity,"[True, True, True, False, True]","[2110, 734, 3164, 2005, 2738]",121,0.95,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[1332, 2377, 2813, 1601, 720]",122,1.0,1.0,1.0
right lung opacity,"[False, False, True, False, False]","[348, 222, 2609, 1348, 2588]",123,0.3333333333333333,0.2,0.3333333333333333
right lung opacity,"[True, True, True, True, True]","[1662, 2351, 817, 2489, 265]",124,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[1793, 2913, 238, 3112, 2465]",125,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[2491, 1223, 2233, 1431, 2150]",126,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[1725, 1879, 540, 2469, 2957]",127,1.0,1.0,1.0
right lung opacity,"[False, False, True, True, False]","[2897, 1368, 489, 1949, 62]",130,0.41666666666666663,0.4,0.3333333333333333
right lung opacity,"[True, True, True, True, True]","[2411, 945, 420, 1881, 2859]",131,1.0,1.0,1.0
right lung opacity,"[True, True, False, True, True]","[660, 2469, 616, 517, 838]",137,0.8875,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[1180, 1111, 3010, 2862, 438]",138,1.0,1.0,1.0
right lung opacity,"[False, True, True, False, True]","[1824, 3126, 2271, 2438, 2799]",139,0.5888888888888889,0.6,0.5
right lung opacity,"[True, False, True, True, True]","[64, 1605, 463, 204, 2127]",140,0.8041666666666667,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[2894, 2491, 81, 2233, 233]",141,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[2890, 587, 2689, 377, 514]",142,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[1542, 1426, 99, 1322, 1988]",143,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[3164, 1791, 3007, 2605, 1881]",144,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[2960, 396, 1050, 387, 1106]",146,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[391, 2584, 839, 2361, 2295]",148,1.0,1.0,1.0
right lung opacity,"[False, True, True, True, False]","[989, 820, 1772, 2009, 707]",149,0.6388888888888888,0.6,0.5
right lung opacity,"[True, True, True, True, True]","[2154, 2288, 371, 2570, 376]",150,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[320, 1255, 32, 3029, 1704]",153,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[1450, 3053, 576, 333, 226]",155,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[229, 2243, 2271, 822, 1331]",156,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[1750, 684, 2075, 3006, 2338]",157,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[959, 1672, 2423, 1550, 1965]",158,1.0,1.0,1.0
right lung opacity,"[True, True, False, False, False]","[1275, 1943, 2390, 2548, 2594]",159,1.0,0.4,1.0
right lung opacity,"[True, True, True, True, True]","[2765, 323, 2572, 3010, 945]",160,1.0,1.0,1.0
right lung opacity,"[False, True, True, False, False]","[796, 2562, 31, 696, 136]",163,0.5833333333333333,0.4,0.5
right lung opacity,"[True, True, False, True, True]","[3165, 736, 2211, 2139, 2453]",164,0.8875,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[27, 218, 2191, 1080, 1159]",165,1.0,1.0,1.0
right lung opacity,"[True, True, False, True, True]","[1248, 986, 1368, 725, 2664]",166,0.8875,0.8,1.0
right lung opacity,"[False, True, True, True, True]","[1435, 1050, 2039, 475, 2055]",169,0.6791666666666667,0.8,0.5
right lung opacity,"[True, True, True, False, True]","[1522, 2271, 821, 2367, 3126]",170,0.95,0.8,1.0
right lung opacity,"[True, True, False, True, False]","[3018, 352, 104, 1735, 2823]",172,0.9166666666666666,0.6,1.0
right lung opacity,"[False, True, True, True, True]","[616, 137, 1879, 178, 177]",175,0.6791666666666667,0.8,0.5
right lung opacity,"[True, True, True, True, True]","[2069, 2774, 1082, 3008, 387]",176,1.0,1.0,1.0
right lung opacity,"[True, True, True, False, False]","[740, 323, 576, 538, 1631]",177,1.0,0.6,1.0
right lung opacity,"[True, True, False, True, True]","[517, 660, 616, 915, 2763]",178,0.8875,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[1428, 1095, 1330, 470, 2236]",180,1.0,1.0,1.0
