label_name,target_hit,target_indices,query_indices,AP,HR,RR
right lung opacity,"[True, True, True, True, True]","[482, 2395, 3044, 2926, 2467]",0,1.0,1.0,1.0
right lung opacity,"[False, True, True, True, True]","[912, 390, 175, 2139, 264]",1,0.6791666666666667,0.8,0.5
right lung opacity,"[True, True, True, False, False]","[1398, 2650, 567, 55, 2836]",4,1.0,0.6,1.0
right lung opacity,"[True, True, True, True, True]","[1297, 2642, 1675, 614, 2695]",5,1.0,1.0,1.0
right lung opacity,"[True, False, True, True, True]","[1650, 2433, 2522, 1196, 1431]",6,0.8041666666666667,0.8,1.0
right lung opacity,"[True, True, True, True, False]","[995, 170, 1941, 766, 3083]",9,1.0,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[1497, 2753, 768, 620, 877]",11,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[2181, 843, 2165, 2285, 899]",12,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[2688, 362, 2306, 1684, 748]",13,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[889, 3157, 1962, 1050, 604]",14,1.0,1.0,1.0
right lung opacity,"[True, False, True, True, True]","[1423, 2021, 2733, 1944, 1672]",16,0.8041666666666667,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[2946, 3119, 2992, 2325, 1396]",17,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[2061, 2427, 931, 2526, 2758]",19,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[2424, 1708, 463, 2484, 2845]",20,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[2894, 329, 2257, 2920, 2217]",21,1.0,1.0,1.0
right lung opacity,"[True, True, False, True, False]","[2228, 990, 2655, 1103, 2696]",22,0.9166666666666666,0.6,1.0
right lung opacity,"[True, True, True, True, False]","[2924, 1481, 1917, 1107, 3083]",23,1.0,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[956, 2712, 2128, 440, 684]",24,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[406, 1860, 277, 1894, 1438]",26,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[928, 3180, 2453, 1369, 1587]",27,1.0,1.0,1.0
right lung opacity,"[False, True, True, True, True]","[2281, 3118, 563, 1929, 2060]",28,0.6791666666666667,0.8,0.5
right lung opacity,"[True, True, True, True, True]","[1713, 1419, 548, 1214, 2721]",29,1.0,1.0,1.0
right lung opacity,"[True, True, True, False, True]","[1169, 325, 309, 3096, 3114]",30,0.95,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[2857, 511, 2525, 2612, 520]",31,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[441, 2162, 2955, 2699, 2381]",32,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[865, 645, 2411, 214, 824]",33,1.0,1.0,1.0
right lung opacity,"[True, True, False, True, True]","[300, 1316, 2100, 142, 280]",36,0.8875,0.8,1.0
right lung opacity,"[True, True, True, True, False]","[795, 651, 468, 500, 1358]",37,1.0,0.8,1.0
right lung opacity,"[True, True, False, True, True]","[1280, 1010, 924, 456, 37]",38,0.8875,0.8,1.0
right lung opacity,"[True, True, True, True, False]","[927, 905, 183, 866, 2452]",39,1.0,0.8,1.0
right lung opacity,"[True, False, True, True, True]","[690, 1016, 2380, 247, 138]",40,0.8041666666666667,0.8,1.0
right lung opacity,"[True, True, True, False, False]","[2612, 184, 1515, 1030, 1283]",42,1.0,0.6,1.0
right lung opacity,"[True, False, True, True, True]","[706, 447, 1958, 1159, 608]",43,0.8041666666666667,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[1272, 2603, 307, 1411, 3126]",45,1.0,1.0,1.0
right lung opacity,"[True, True, True, False, True]","[3019, 2645, 1307, 1631, 2346]",46,0.95,0.8,1.0
right lung opacity,"[True, True, False, True, True]","[2653, 2604, 1877, 2916, 1212]",48,0.8875,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[2381, 2760, 2529, 2538, 482]",51,1.0,1.0,1.0
right lung opacity,"[True, True, False, True, False]","[2581, 542, 365, 2637, 1942]",52,0.9166666666666666,0.6,1.0
right lung opacity,"[True, True, True, True, True]","[66, 1522, 2335, 2198, 2166]",53,1.0,1.0,1.0
right lung opacity,"[True, False, True, True, True]","[1334, 2109, 2928, 2523, 1507]",54,0.8041666666666667,0.8,1.0
right lung opacity,"[True, False, True, True, True]","[1411, 145, 3128, 1065, 143]",56,0.8041666666666667,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[467, 1533, 1890, 1218, 868]",57,1.0,1.0,1.0
right lung opacity,"[True, True, False, True, True]","[1862, 2419, 1189, 2487, 2340]",59,0.8875,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[2222, 1389, 96, 2224, 177]",60,1.0,1.0,1.0
right lung opacity,"[False, True, False, False, True]","[348, 1523, 1858, 80, 123]",61,0.45,0.4,0.5
right lung opacity,"[True, True, True, True, True]","[122, 150, 2511, 2970, 965]",64,1.0,1.0,1.0
right lung opacity,"[True, True, False, True, True]","[53, 1295, 135, 1642, 2845]",66,0.8875,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[148, 2477, 657, 1983, 1963]",67,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[1548, 2165, 1336, 1806, 2289]",68,1.0,1.0,1.0
right lung opacity,"[False, True, False, False, False]","[167, 566, 1190, 35, 3082]",69,0.5,0.2,0.5
right lung opacity,"[True, True, True, True, True]","[2936, 1087, 586, 1393, 2954]",70,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[729, 985, 2534, 2378, 1048]",71,1.0,1.0,1.0
right lung opacity,"[False, False, True, False, True]","[35, 654, 2569, 2279, 2451]",72,0.3666666666666667,0.4,0.3333333333333333
right lung opacity,"[True, True, True, True, True]","[1783, 2807, 2726, 1212, 3125]",73,1.0,1.0,1.0
right lung opacity,"[True, True, False, False, True]","[702, 1572, 1474, 1487, 2713]",75,0.8666666666666667,0.6,1.0
right lung opacity,"[True, True, True, True, True]","[1040, 3051, 1953, 2648, 1185]",77,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[2750, 738, 1250, 1337, 1599]",79,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[945, 1172, 1495, 3103, 472]",81,1.0,1.0,1.0
right lung opacity,"[True, True, True, False, True]","[2237, 552, 2733, 2021, 1909]",82,0.95,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[530, 417, 2475, 918, 1668]",83,1.0,1.0,1.0
right lung opacity,"[True, False, False, False, False]","[1456, 1374, 1624, 1346, 3033]",85,1.0,0.2,1.0
right lung opacity,"[True, False, True, True, True]","[1688, 902, 2834, 1812, 2613]",86,0.8041666666666667,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[1668, 1653, 1940, 474, 530]",87,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[1442, 453, 2755, 741, 2797]",88,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[1199, 872, 688, 431, 1420]",89,1.0,1.0,1.0
right lung opacity,"[True, False, True, True, True]","[1926, 1235, 2581, 548, 381]",90,0.8041666666666667,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[1689, 2578, 2666, 1702, 1219]",91,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[2889, 371, 276, 716, 669]",93,1.0,1.0,1.0
right lung opacity,"[True, False, True, True, False]","[1149, 2978, 733, 2749, 1871]",94,0.8055555555555555,0.6,1.0
right lung opacity,"[True, True, True, True, True]","[2418, 2791, 1594, 1389, 60]",96,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[369, 1104, 2137, 1422, 1844]",98,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[3107, 1690, 1426, 2708, 2115]",99,1.0,1.0,1.0
right lung opacity,"[True, True, True, False, False]","[252, 2747, 1167, 292, 3079]",100,1.0,0.6,1.0
right lung opacity,"[True, True, True, True, True]","[547, 2582, 1191, 2952, 2131]",105,1.0,1.0,1.0
right lung opacity,"[True, False, False, True, True]","[949, 2591, 1724, 770, 2292]",106,0.7000000000000001,0.6,1.0
right lung opacity,"[False, False, True, True, True]","[2138, 272, 126, 744, 2668]",108,0.4777777777777777,0.6,0.3333333333333333
right lung opacity,"[False, True, True, False, True]","[2455, 1491, 2871, 2328, 2886]",109,0.5888888888888889,0.6,0.5
right lung opacity,"[False, False, False, False, True]","[545, 133, 852, 2311, 1955]",110,0.2,0.2,0.2
right lung opacity,"[True, True, True, True, True]","[442, 437, 429, 336, 1127]",112,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[893, 3184, 1453, 2040, 2107]",113,1.0,1.0,1.0
