label_name,target_hit,target_indices,query_indices,AP,HR,RR
lung opacity,"[True, True, True]","[2585, 1035, 1163]",0,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1343, 3168, 3137]",1,1.0,1.0,1.0
lung opacity,"[False, True, False]","[1132, 649, 128]",2,0.5,0.3333333333333333,0.5
lung opacity,"[True, True, True]","[1216, 223, 440]",3,1.0,1.0,1.0
lung opacity,"[True, True, True]","[3038, 3046, 2826]",4,1.0,1.0,1.0
lung opacity,"[True, True, True]","[3162, 2263, 1647]",5,1.0,1.0,1.0
lung opacity,"[True, False, True]","[2803, 1418, 1282]",6,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[2775, 1213, 2794]",8,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1541, 873, 484]",9,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2832, 1145, 1907]",11,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1796, 52, 1551]",12,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1869, 1321, 674]",13,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2993, 265, 848]",14,1.0,1.0,1.0
lung opacity,"[False, True, True]","[2021, 1891, 2368]",16,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, True]","[2647, 2172, 2217]",17,1.0,1.0,1.0
lung opacity,"[True, True, True]","[3037, 416, 2082]",19,1.0,1.0,1.0
lung opacity,"[False, True, True]","[977, 3110, 821]",20,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, True]","[657, 331, 1166]",21,1.0,1.0,1.0
lung opacity,"[True, True, True]","[523, 398, 2140]",22,1.0,1.0,1.0
lung opacity,"[True, False, True]","[2416, 810, 272]",23,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[2395, 96, 762]",24,1.0,1.0,1.0
lung opacity,"[True, True, True]","[331, 2338, 21]",26,1.0,1.0,1.0
lung opacity,"[True, True, True]","[165, 1563, 1022]",27,1.0,1.0,1.0
lung opacity,"[True, True, True]","[3118, 2012, 2353]",28,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2019, 3052, 112]",29,1.0,1.0,1.0
lung opacity,"[True, False, True]","[309, 1147, 325]",30,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, False]","[163, 434, 2091]",31,1.0,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[858, 2019, 1634]",32,1.0,1.0,1.0
lung opacity,"[True, True, True]","[3013, 748, 2688]",33,1.0,1.0,1.0
lung opacity,"[True, True, False]","[653, 291, 904]",35,1.0,0.6666666666666666,1.0
lung opacity,"[False, True, True]","[1573, 683, 748]",36,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, True]","[1680, 427, 38]",37,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1680, 2280, 2471]",38,1.0,1.0,1.0
lung opacity,"[True, True, True]","[430, 780, 3184]",39,1.0,1.0,1.0
lung opacity,"[True, True, False]","[805, 2094, 2594]",40,1.0,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[122, 477, 1567]",41,1.0,1.0,1.0
lung opacity,"[True, True, True]","[808, 1247, 1284]",42,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2689, 1920, 1490]",43,1.0,1.0,1.0
lung opacity,"[False, True, False]","[1827, 1091, 1288]",45,0.5,0.3333333333333333,0.5
lung opacity,"[True, True, True]","[1744, 1307, 2954]",46,1.0,1.0,1.0
lung opacity,"[True, True, True]","[969, 1308, 3149]",48,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2888, 17, 2760]",51,1.0,1.0,1.0
lung opacity,"[True, True, True]","[855, 499, 2693]",52,1.0,1.0,1.0
lung opacity,"[False, True, True]","[616, 1983, 288]",53,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, True]","[1351, 2928, 296]",54,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2692, 2735, 935]",55,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2130, 2044, 632]",56,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2442, 941, 99]",57,1.0,1.0,1.0
lung opacity,"[False, True, True]","[2867, 805, 256]",59,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, True]","[1901, 2738, 2888]",60,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1523, 2024, 1517]",61,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1522, 3086, 1478]",62,1.0,1.0,1.0
lung opacity,"[True, True, True]","[140, 2998, 1999]",64,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2849, 2427, 3178]",65,1.0,1.0,1.0
lung opacity,"[False, True, True]","[2644, 1053, 2098]",66,0.5833333333333333,0.6666666666666666,0.5
lung opacity,"[True, True, True]","[1086, 391, 13]",67,1.0,1.0,1.0
lung opacity,"[True, True, True]","[477, 1149, 1091]",68,1.0,1.0,1.0
lung opacity,"[True, False, True]","[1228, 654, 2758]",69,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[3066, 297, 612]",70,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2993, 2890, 2689]",71,1.0,1.0,1.0
lung opacity,"[True, True, True]","[615, 2750, 790]",72,1.0,1.0,1.0
lung opacity,"[True, True, False]","[2228, 64, 788]",73,1.0,0.6666666666666666,1.0
lung opacity,"[False, False, False]","[103, 1648, 589]",75,0.0,0.0,0.0
lung opacity,"[True, True, True]","[729, 65, 1953]",77,1.0,1.0,1.0
lung opacity,"[True, True, True]","[296, 651, 38]",78,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1250, 3145, 615]",79,1.0,1.0,1.0
lung opacity,"[True, False, True]","[2775, 2502, 2207]",80,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[1702, 634, 2195]",81,1.0,1.0,1.0
lung opacity,"[True, False, True]","[1957, 2644, 2418]",82,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, False, True]","[1096, 1827, 1861]",83,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[364, 979, 1429]",85,1.0,1.0,1.0
lung opacity,"[True, True, False]","[2933, 2612, 2097]",86,1.0,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[2570, 729, 2879]",87,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1129, 184, 427]",88,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1035, 2467, 2034]",89,1.0,1.0,1.0
lung opacity,"[True, True, True]","[2153, 658, 2796]",90,1.0,1.0,1.0
lung opacity,"[True, True, True]","[657, 1470, 507]",91,1.0,1.0,1.0
lung opacity,"[True, True, True]","[21, 2822, 2060]",93,1.0,1.0,1.0
lung opacity,"[True, True, True]","[1149, 2651, 1378]",94,1.0,1.0,1.0
lung opacity,"[False, False, True]","[1409, 147, 2873]",95,0.3333333333333333,0.3333333333333333,0.3333333333333333
lung opacity,"[True, True, True]","[760, 2738, 727]",96,1.0,1.0,1.0
lung opacity,"[True, False, True]","[241, 2414, 808]",97,0.8333333333333333,0.6666666666666666,1.0
lung opacity,"[True, True, True]","[1104, 1422, 2505]",98,1.0,1.0,1.0
