label_name,target_hit,target_indices,query_indices,AP,HR,RR
lung opacity,"[False, True, True, True, True]","[628, 2128, 1179, 742, 2358]",0,0.6791666666666667,0.8,0.5
lung opacity,"[False, True, True, True, True]","[912, 1343, 2599, 3189, 2473]",1,0.6791666666666667,0.8,0.5
lung opacity,"[False, True, False, False, False]","[1193, 1502, 2027, 2942, 773]",2,0.5,0.2,0.5
lung opacity,"[True, True, True, True, True]","[563, 28, 2398, 1742, 536]",3,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[2431, 295, 1948, 39, 2311]",4,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[3162, 1170, 507, 858, 2888]",5,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2803, 1561, 855, 1553, 2524]",6,1.0,1.0,1.0
lung opacity,"[False, True, True, False, True]","[152, 2981, 1685, 952, 2965]",8,0.5888888888888889,0.6,0.5
lung opacity,"[True, True, False, True, True]","[873, 484, 102, 3026, 170]",9,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1417, 407, 2474, 2684, 1318]",11,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1081, 3002, 2630, 2479, 1493]",12,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[657, 499, 1587, 2331, 3185]",13,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1557, 2993, 42, 2489, 1247]",14,1.0,1.0,1.0
lung opacity,"[False, False, True, False, True]","[2021, 2517, 1178, 1027, 3048]",16,0.3666666666666667,0.4,0.3333333333333333
lung opacity,"[True, True, True, True, True]","[2647, 2405, 2217, 3119, 2172]",17,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[416, 3037, 377, 2295, 950]",19,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[1678, 3185, 2291, 3110, 3183]",20,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2969, 540, 3110, 2338, 2889]",21,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[2847, 1188, 2975, 2573, 2959]",22,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2150, 2416, 2699, 2557, 1025]",23,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1468, 889, 346, 96, 765]",24,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[2425, 2338, 21, 1041, 1944]",26,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[165, 1022, 1563, 2192, 2770]",27,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3118, 2088, 2075, 3176, 1357]",28,1.0,1.0,1.0
lung opacity,"[False, True, True, False, True]","[162, 1917, 542, 44, 2563]",29,0.5888888888888889,0.6,0.5
lung opacity,"[True, True, True, False, True]","[309, 1169, 678, 1472, 713]",30,0.95,0.8,1.0
lung opacity,"[True, True, False, False, True]","[163, 434, 2869, 1795, 3172]",31,0.8666666666666667,0.6,1.0
lung opacity,"[True, True, True, True, True]","[1634, 2019, 2619, 402, 2760]",32,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2688, 2859, 936, 2538, 367]",33,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[653, 291, 2004, 2413, 2229]",35,1.0,0.8,1.0
lung opacity,"[False, True, True, True, True]","[1573, 1684, 757, 1881, 1874]",36,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[688, 2471, 427, 2272, 1383]",37,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[1680, 2280, 3090, 859, 924]",38,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[780, 3184, 383, 1337, 3046]",39,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[2594, 2227, 409, 889, 2302]",40,0.6791666666666667,0.8,0.5
lung opacity,"[True, False, True, True, True]","[1511, 804, 1966, 1006, 528]",41,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[808, 14, 354, 113, 2993]",42,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[1920, 738, 2145, 1539, 904]",43,1.0,0.8,1.0
lung opacity,"[True, False, True, True, True]","[2087, 1827, 3169, 2169, 1665]",45,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, False, False]","[2010, 346, 1783, 299, 2443]",46,1.0,0.6,1.0
lung opacity,"[True, True, True, True, True]","[1308, 2283, 969, 1524, 2398]",48,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2888, 1387, 482, 1692, 420]",51,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2764, 660, 1578, 227, 1043]",52,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[1086, 288, 616, 177, 3049]",53,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1351, 2928, 1449, 2152, 3167]",54,1.0,1.0,1.0
lung opacity,"[True, False, True, False, True]","[1726, 2903, 366, 1994, 1099]",55,0.7555555555555555,0.6,1.0
lung opacity,"[True, True, True, True, True]","[1757, 3002, 1255, 2037, 2044]",56,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[868, 2442, 756, 575, 3013]",57,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[301, 2059, 2419, 2236, 2207]",59,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[807, 2859, 2331, 1338, 760]",60,1.0,1.0,1.0
