label_name,target_hit,target_indices,query_indices,AP,HR,RR
right lung opacity,"[True, True, True, True, True]","[42, 2746, 2713, 1798, 1266]",0,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[3168, 2539, 861, 833, 1897]",1,1.0,1.0,1.0
right lung opacity,"[False, True, False, True, False]","[1598, 1169, 585, 2346, 1132]",2,0.5,0.4,0.5
right lung opacity,"[True, True, True, False, True]","[309, 2520, 493, 594, 2593]",4,0.95,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[1819, 345, 1037, 515, 64]",5,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[928, 1371, 2129, 250, 2376]",6,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[1170, 1869, 484, 2459, 2043]",9,1.0,1.0,1.0
right lung opacity,"[True, True, False, False, False]","[1772, 1798, 2264, 2274, 2801]",11,1.0,0.4,1.0
right lung opacity,"[True, True, True, True, True]","[1990, 2082, 410, 406, 3188]",12,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[1526, 2208, 1676, 449, 1587]",13,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[42, 972, 1308, 756, 1557]",14,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, False]","[784, 1300, 1603, 3129, 267]",16,1.0,0.8,1.0
right lung opacity,"[True, True, True, False, True]","[2647, 828, 3119, 297, 51]",17,0.95,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[1311, 2830, 798, 2312, 70]",19,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[1042, 1366, 2862, 2910, 876]",20,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[2725, 1771, 323, 163, 3038]",21,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[70, 1938, 1634, 2459, 354]",22,1.0,1.0,1.0
right lung opacity,"[False, True, True, True, True]","[2502, 3168, 336, 1, 2539]",23,0.6791666666666667,0.8,0.5
right lung opacity,"[True, True, True, True, True]","[762, 1222, 974, 81, 1370]",24,1.0,1.0,1.0
right lung opacity,"[False, False, False, True, False]","[76, 2823, 50, 1397, 2929]",26,0.25,0.2,0.25
right lung opacity,"[False, True, True, True, True]","[836, 1850, 1933, 2733, 2042]",27,0.6791666666666667,0.8,0.5
right lung opacity,"[True, False, False, True, False]","[1500, 1604, 896, 601, 2328]",28,0.75,0.4,1.0
right lung opacity,"[True, True, True, True, True]","[214, 2563, 1627, 2044, 858]",29,1.0,1.0,1.0
right lung opacity,"[False, False, True, False, True]","[2374, 1198, 684, 1717, 2393]",30,0.3666666666666667,0.4,0.3333333333333333
right lung opacity,"[True, True, True, True, True]","[2012, 1317, 2190, 1527, 163]",31,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[1634, 1415, 70, 886, 1819]",32,1.0,1.0,1.0
right lung opacity,"[True, True, True, False, True]","[2412, 1962, 3114, 1132, 264]",33,0.95,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[2217, 3014, 1059, 472, 2477]",36,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, False]","[546, 288, 2729, 403, 2211]",37,1.0,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[2510, 3090, 1974, 427, 1784]",38,1.0,1.0,1.0
right lung opacity,"[False, True, True, False, True]","[1575, 1353, 644, 58, 2030]",39,0.5888888888888889,0.6,0.5
right lung opacity,"[False, True, True, False, True]","[2875, 495, 404, 522, 3182]",40,0.5888888888888889,0.6,0.5
right lung opacity,"[True, True, True, True, True]","[14, 1247, 1308, 2989, 2525]",42,1.0,1.0,1.0
right lung opacity,"[True, True, False, True, True]","[1993, 385, 2003, 976, 566]",43,0.8875,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[1038, 489, 966, 2610, 2137]",45,1.0,1.0,1.0
right lung opacity,"[True, True, False, False, False]","[296, 2827, 1254, 3158, 1435]",46,1.0,0.4,1.0
right lung opacity,"[True, True, True, True, True]","[2535, 947, 3149, 1718, 317]",48,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[828, 2902, 2629, 2647, 2172]",51,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[3153, 834, 885, 1510, 1641]",52,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[3056, 1239, 1878, 2208, 1867]",53,1.0,1.0,1.0
right lung opacity,"[True, False, True, False, True]","[3046, 1703, 2372, 1211, 978]",54,0.7555555555555555,0.6,1.0
right lung opacity,"[True, True, True, True, True]","[2295, 1679, 2230, 3119, 1545]",56,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[2102, 2412, 1766, 1667, 2827]",57,1.0,1.0,1.0
right lung opacity,"[False, True, True, False, True]","[2015, 2126, 232, 334, 1022]",59,0.5888888888888889,0.6,0.5
right lung opacity,"[True, True, True, True, True]","[2862, 441, 1393, 2381, 651]",60,1.0,1.0,1.0
right lung opacity,"[True, True, False, True, True]","[812, 547, 2328, 665, 3151]",61,0.8875,0.8,1.0
right lung opacity,"[True, True, True, True, True]","[2127, 5, 851, 345, 1063]",64,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[433, 212, 2691, 139, 674]",66,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[1419, 2891, 3025, 1743, 3107]",67,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[2381, 2862, 1155, 714, 1462]",68,1.0,1.0,1.0
right lung opacity,"[True, True, True, True, True]","[2418, 1922, 1603, 421, 1273]",69,1.0,1.0,1.0
